,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10,7.1046110204678605,7.38779015230087,7.36140813233047,8.01064010708804,8.127094999999999,7.465011793708579,7.474840099186459,7.135694794489,7.4627054859182795,7.1203970000000005,7.410627083135589,6.83722878225384,6.845506525786719,7.62122219361075,7.55517400100438,232198.513652808,7.71091517482659,7.5179944546089805,7236.07734143862,7.03716643992842,7.20116926152611,6.9623765396250406,7.43583974456838,7.80206270725168,6.8291,7.36688,41952.0332559775,8.116768354680481,7.469901546386759,8.23143575329252,7.14295179447533,78654.3623934317,7.455388,277.392560305038,8.262317731276429,97451.08,7.345490077220861,7.124142999999999,7.643719334600131,7.263463778167489,7.39038661594136,7.86969642068294,64155.5161261962,7.96456184218928,152399.215113318,6.90943465327413,7.543783591569179
11,7.342759885476349,7.924876067910169,7.5644683429497,7.27817911622987,7.1571050000000005,6.75282247505096,7.120397088846589,7.00400746260499,7.42840734136554,7.2235320000000005,6.64137927120118,8.05181016955087,7.7174576444332095,7.9503784752776205,7.539207627794,232198.513652808,7.6975536792551695,7.39304269008033,11776.6392333358,7.28112917838455,7.77732321934277,7.5130883132138395,6.9623765396250406,7.38779015230087,7.232966,7.472416,41952.0332559775,7.03254274024557,7.62798969466748,7.17437073761407,7.25138966231899,78654.3623934317,7.257408,240.16460485053398,7.382549348218171,64155.52,7.14295179447533,7.150084,7.1279283091151,6.951388872910861,6.78423902489662,7.28983296412392,97451.0827124985,8.09158330653254,152399.215113318,7.4259572538866605,6.88232550562379
12,7.05931945677349,7.54141428190345,7.28390717470034,8.23419705805092,8.029714,7.39304269008033,7.5034670042124105,7.69536231586317,7.50107809258947,7.510621,7.43089042317902,7.582769453489941,7.455388216327799,7.36948985063174,7.217179645835401,232198.513652808,7.6975536792551695,7.67065016528005,15579.7185045868,7.65920424976466,7.557550873230901,7.03716643992842,7.55980018701753,7.395666998078849,7.385153999999999,7.201169,30177.155110164702,7.71091517482659,7.65247506034696,8.397037785327411,7.306996496743981,51566.010063122005,7.566833,322.93778558439203,7.61208964960755,64155.52,7.59638491712273,7.254422999999999,7.09266473599116,7.09662713087824,7.71533956728348,7.472415604443901,97451.0827124985,7.53202909653087,152399.215113318,7.1279283091151,7.6546486972043
13,7.29562480743783,7.90887667507444,7.40315149266029,7.301303485119151,7.959718,7.1124231060894205,7.582769453489941,7.12414337256173,8.26508370509263,7.822077,7.318225810541169,7.89235979911645,6.690239091318361,7.84212051125543,7.63251781962229,232198.513652808,7.04615720110821,7.67065016528005,15579.7185045868,7.2452073975045,7.3641596150693704,7.69536231586317,8.256622959677191,7.8764810069723294,6.957014999999999,7.469902,41952.0332559775,7.229936763314759,8.32464041574673,7.220462798342219,7.15357540933747,51566.010063122005,7.197883,333.518499007247,7.57368353253458,64155.52,7.0721928026442304,7.639187,7.292739101659629,7.3237055212571205,7.89957283519313,7.68651139582307,97451.0827124985,8.0742478454018,152399.215113318,6.86811360547804,7.482185368784321
14,6.75282247505096,7.491581123751169,6.88929393879154,7.60306050837645,8.032267,6.70415298554705,7.100600349382759,7.43831878054716,7.45053633583776,7.501078,7.6909188568,8.01540323415904,7.484535797295769,7.4627054859182795,7.4207652261300705,232198.513652808,7.21397265851074,7.42840734136554,8877.773220715459,6.9395236156381,7.61208964960755,6.988843501755531,7.479800191642999,7.340062141682861,7.415795,7.959718,41952.0332559775,8.01064010708804,7.52276516238662,8.07175369592505,7.37491615277681,64155.5161261962,7.89468,406.817520865886,7.301303485119151,51566.01,7.17109808558249,7.076347999999999,7.17437073761407,7.236079002109441,7.06378230197504,7.616675835935321,78654.3623934317,7.43583974456838,152399.215113318,7.108534689985889,7.721897014238849
15,7.493909344399119,7.395666998078849,7.813310676331461,7.508200777760281,7.385153999999999,7.32639441605649,7.01389513842957,7.48919014877632,7.58967344398394,7.503467,7.023206440229759,8.037060969239969,7.43089042317902,7.39038661594136,7.18788234817745,232198.513652808,7.03254274024557,7.59862748722786,11776.6392333358,7.3534618839075705,7.5130883132138395,6.92190435667312,7.29844992136207,7.591884944246679,7.517994,7.415795,41952.0332559775,7.6546486972043,7.5644683429497,7.60523275670375,6.72969257376047,78654.3623934317,7.846799000000001,277.392560305038,7.84910412844124,97451.08,7.16061740593304,7.331888,7.217179645835401,7.08044030161366,7.61438921565394,7.34807280006522,64155.5161261962,6.78423902489662,152399.215113318,7.92014405876514,7.52727431360145
16,7.63701440965101,7.220462798342219,7.88551549771142,7.71091517482659,7.037166,7.704208980544831,7.67065016528005,7.345490077220861,7.874281817291889,8.015403,7.301303485119151,7.7552392140689195,7.52276516238662,9.18671734410718,7.713065929030349,232198.513652808,7.59862748722786,6.49000164683449,10181.4883221663,7.00400746260499,7.36948985063174,7.44808408224767,7.86969642068294,8.07175369592505,7.092664999999999,7.575982000000001,41952.0332559775,7.3534618839075705,8.01064010708804,7.39038661594136,7.1279283091151,78654.3623934317,7.964562,233.49665564520802,7.936199937905211,97451.08,7.6481102802584005,7.719622,7.08044030161366,7.39304269008033,8.07663156559887,8.02733916251626,64155.5161261962,7.484535797295769,152399.215113318,8.0058362390367,7.60968832980729
17,7.17437073761407,7.25138966231899,7.55980018701753,6.91559036025026,7.684328,6.80321368929564,7.023206440229759,7.440750079338441,9.2635028933256,6.641379,6.927906498167161,7.89235979911645,7.29844992136207,7.53202909653087,7.38515358865666,232198.513652808,7.94800816682385,8.02493675296365,9512.63251640146,7.41829081385054,7.52965610198923,7.663648485099539,6.99901061879192,7.39038661594136,7.213972999999999,7.167605,51566.010063122005,7.49872568752075,7.69974766720285,7.65920424976466,7.22674049278685,97451.0827124985,7.562193,380.31069337108596,7.236079002109441,64155.52,7.27817911622987,7.448084,7.8177281471467195,7.0721928026442304,7.139370645064339,7.263463778167489,78654.3623934317,7.7462888883674905,152399.215113318,7.16061740593304,7.5506405918313
18,6.951388872910861,7.52727431360145,6.274119722410299,7.96456184218928,7.764133999999999,7.23916666623543,7.13175299483888,7.61208964960755,7.00888429942073,7.3722080000000005,7.03254274024557,7.413190564359441,7.575982112816911,7.28696233937307,7.846799225968191,232198.513652808,7.6458832078267,7.5805106203178,10899.865321385601,7.3125447449605705,7.591884944246679,7.345490077220861,7.33734935568581,7.7862852632398,7.177756,7.708553,64155.5161261962,7.377468533032951,7.45053633583776,8.407096893240679,7.28112917838455,97451.0827124985,7.682103,421.616342639836,7.60742370694896,78654.36,7.91567331333167,7.167605,7.44808408224767,7.204410404389441,7.395666998078849,7.30417857836342,51566.010063122005,8.044379132486549,152399.215113318,7.09662713087824,7.67985098480924
19,7.510621034812191,7.508200777760281,7.78413481912541,7.77732321934277,7.580511,7.27817911622987,7.39304269008033,7.377468533032951,7.275231877038139,7.358811,7.06378230197504,7.46019777248706,7.32100209879636,7.38515358865666,7.309710348918821,232198.513652808,7.83542608662343,7.913370485241491,9512.63251640146,7.59405660017636,7.63027831267331,7.70201485512447,6.98373842478621,7.26937827343051,8.24826,7.4798,41952.0332559775,8.13505107746986,7.76635102180936,7.25138966231899,6.90276560026546,97451.0827124985,7.361408,392.837518048399,7.21397265851074,78654.36,7.684327996975349,7.415795,7.89699997601698,6.85336293124053,7.318225810541169,7.31547010329456,51566.010063122005,8.871969765860491,152399.215113318,6.82077662679791,7.17109808558249
20,7.484535797295769,6.9623765396250406,7.09266473599116,7.70201485512447,7.5986270000000005,7.116451453875389,7.275231877038139,7.491581123751169,7.2452073975045,7.573684,7.223531665527901,7.74180900446859,6.7417131495232905,7.25138966231899,7.28112917838455,232198.513652808,7.88551549771142,7.24219571612014,7740.06911580213,7.1978832607887195,8.01308137512735,7.20116926152611,6.978609222424951,7.29844992136207,7.438319,7.263464,51566.010063122005,7.04615720110821,7.68210339586596,7.8198473882677995,7.236079002109441,78654.3623934317,7.790856,184.512439305276,7.42335822856267,97451.08,7.150083864078179,7.5483720000000005,7.220462798342219,6.78423902489662,7.666138382429629,7.139370645064339,64155.5161261962,7.18788234817745,152399.215113318,7.19119913299484,7.03716643992842
21,7.65247506034696,7.254423393891869,7.309710348918821,7.4259572538866605,7.686511,6.812206295818349,6.78423902489662,7.43583974456838,8.37761646977593,7.306996000000001,6.58072016243914,8.04688414367751,7.728392894234901,7.721897014238849,8.02251877320341,232198.513652808,7.80430554844773,7.548371994176709,8308.73480684338,7.3641596150693704,7.67985098480924,7.139370645064339,7.3125447449605705,7.8606268156809405,7.887826,6.868114,41952.0332559775,7.557550873230901,7.7462888883674905,8.63998608409825,6.82910008309275,97451.0827124985,7.408211,437.027507684822,7.6008701731399,78654.36,7.398145894101501,7.34549,8.364901920998129,7.184519602015259,7.46751507907215,6.91559036025026,64155.5161261962,7.77952240290223,152399.215113318,6.957014857632919,8.437451546632369
22,7.2603795736324095,7.39038661594136,8.45495761527935,7.71962151096174,7.482185,7.60523275670375,6.38382504536201,7.229936763314759,7.9503784752776205,7.764133999999999,6.83722878225384,8.07175369592505,7.07634831754314,7.6975536792551695,7.924876067910169,232198.513652808,6.86070974593071,6.90276560026546,14023.704006208798,7.53202909653087,7.61208964960755,7.03716643992842,7.484535797295769,7.37491615277681,7.080439999999999,6.8892940000000005,41952.0332559775,8.41046725562749,7.25138966231899,7.505767410428589,6.86811360547804,78654.3623934317,7.713066,380.31069337108596,7.98634131595452,97451.08,7.06798558502797,6.9395240000000005,7.29562480743783,6.88232550562379,8.029714175854139,6.90943465327413,64155.5161261962,7.684327996975349,152399.215113318,7.86292215077264,7.44325264770672
23,6.85336293124053,7.5343222499907805,6.988843501755531,7.94563182304796,7.871975999999999,7.232965712659531,7.395666998078849,7.520403624838799,7.582769453489941,7.5598,7.587433323801251,8.02251877320341,7.39304269008033,7.81545447313987,7.6458832078267,232198.513652808,7.50107809258947,7.508200777760281,7236.07734143862,7.05487007234739,7.73281736272239,7.257408056219861,7.194562673958349,7.40315149266029,6.868114,7.717458000000001,64155.5161261962,7.5644683429497,7.43831878054716,7.97906935543276,7.3237055212571205,78654.3623934317,7.770752000000001,184.512439305276,7.83312385414544,41952.03,7.340062141682861,7.457752,7.49872568752075,7.09266473599116,7.793060088409951,7.36687960952124,97451.0827124985,7.775155347136099,152399.215113318,7.52276516238662,7.472415604443901
24,7.5343222499907805,7.45053633583776,7.16760522315578,7.23916666623543,8.355391000000001,6.99393221073223,7.59638491712273,7.4259572538866605,7.5805106203178,7.292739,6.38382504536201,7.90660358122851,8.127094616965598,8.37120064853578,7.62568577947883,232198.513652808,7.51550112860175,7.379966719363541,9512.63251640146,6.9337140065162,7.493909344399119,7.13175299483888,7.30417857836342,7.0721928026442304,7.672971,7.135695,51566.010063122005,6.85336293124053,7.116451453875389,8.74625425125342,6.845506525786719,152399.215113318,7.257408,269.35208206311796,7.81099515833065,41952.03,7.17109808558249,7.9339699999999995,7.76413397085979,7.09662713087824,7.08870749982023,7.44325264770672,78654.3623934317,7.74401425216112,97451.0827124985,7.38779015230087,7.78183672009866
25,7.455388216327799,7.38779015230087,6.99901061879192,7.345490077220861,7.3774690000000005,7.01389513842957,6.82910008309275,7.7174576444332095,7.76635102180936,7.201169,6.6755327246578595,8.16671407734681,8.11937364651634,7.29844992136207,7.66137152542611,232198.513652808,7.713065929030349,7.4627054859182795,8877.773220715459,7.24836828281291,7.721897014238849,8.23419705805092,7.7485065979462,7.236079002109441,7.2267399999999995,7.4798,51566.010063122005,7.71091517482659,7.62122219361075,7.86292215077264,7.587433323801251,97451.0827124985,7.3981460000000006,437.027507684822,7.0721928026442304,78654.36,7.34807280006522,7.1006,7.440750079338441,7.318225810541169,7.16412637707184,7.08044030161366,64155.5161261962,8.12454773281276,152399.215113318,7.09266473599116,7.25138966231899
26,7.220462798342219,8.02251877320341,7.204410404389441,7.46019777248706,7.541414,7.16061740593304,6.845506525786719,7.21075971840919,7.7685304392076695,7.3774690000000005,6.622956459331571,7.750865184800481,7.17437073761407,8.201050403003299,8.397037785327411,232198.513652808,7.4627054859182795,7.14295179447533,9512.63251640146,7.16412637707184,7.496286255495191,7.911152524249361,7.8399479452222405,7.52965610198923,7.513088000000001,7.239167,30177.155110164702,7.520403624838799,8.155993645949419,7.455388216327799,7.37491615277681,25172.3282770189,7.34276,437.027507684822,8.029714175854139,97451.08,8.13505107746986,7.4748399999999995,7.15357540933747,8.27409026557793,7.395666998078849,7.3641596150693704,78654.3623934317,7.469901546386759,152399.215113318,7.1279283091151,6.951388872910861
27,7.543783591569179,6.86070974593071,7.38515358865666,7.85365330848448,8.14788,7.16760522315578,7.59405660017636,7.57368353253458,7.4082114847917,7.623448,7.32639441605649,7.858222540206269,7.474840099186459,7.194562673958349,7.42335822856267,232198.513652808,7.952772704117451,7.806593245879331,6759.71221132047,6.9623765396250406,7.496286255495191,6.967838944109809,7.382549348218171,7.41829081385054,7.844567999999999,7.686511,64155.5161261962,7.539207627794,7.55517400100438,7.75972130895803,7.17775613288079,78654.3623934317,7.880914999999999,344.643818007332,8.37120064853578,97451.08,7.116451453875389,7.634782,7.08044030161366,6.98373842478621,7.89699997601698,7.66840103489246,51566.010063122005,7.377468533032951,152399.215113318,6.957014857632919,7.06378230197504
28,7.45775198698366,7.86969642068294,7.8559484900393795,7.93175111292205,7.9339699999999995,7.13175299483888,7.139370645064339,7.90887667507444,8.101449499331089,7.29845,6.82910008309275,8.78735315089469,7.09266473599116,7.33734935568581,7.35881087464309,232198.513652808,7.587433323801251,7.39304269008033,8877.773220715459,7.67529457259655,8.086679790830509,7.306996496743981,6.91559036025026,7.98634131595452,7.096627000000001,8.27409,41952.0332559775,7.02790035333431,7.938544686424099,7.229936763314759,6.87552582667629,97451.0827124985,7.741809,285.644299486775,7.505767410428589,51566.01,7.340062141682861,7.023206,8.11937364651634,7.06378230197504,7.2664966135016,7.936199937905211,78654.3623934317,8.782016984370179,152399.215113318,7.38515358865666,7.81545447313987
29,7.03254274024557,7.38779015230087,6.88929393879154,7.45291924304986,8.635689,7.1046110204678605,6.80321368929564,7.19119913299484,8.127094616965598,7.717458000000001,6.38382504536201,7.90887667507444,7.89235979911645,7.96210439812054,8.03226746286134,232198.513652808,6.7417131495232905,7.1978832607887195,6759.71221132047,7.13175299483888,8.2149927250902,7.345490077220861,8.029714175854139,7.5506405918313,7.207642,7.799898,41952.0332559775,7.543783591569179,8.24540624869605,7.824272271071269,7.398145894101501,78654.3623934317,7.3263940000000005,155.432605771302,7.5343222499907805,51566.01,7.813310676331461,7.839948,6.957014857632919,7.02790035333431,7.410627083135589,7.139370645064339,97451.0827124985,7.41829081385054,152399.215113318,7.17775613288079,7.84212051125543
30,6.7417131495232905,7.50107809258947,7.08044030161366,7.641426506056059,7.637014,6.60281662023434,7.229936763314759,7.16760522315578,7.382549348218171,7.757589,6.274119722410299,7.871976469309191,7.5130883132138395,8.14518312334101,7.09662713087824,232198.513652808,6.89613376539351,7.7240471653361,11776.6392333358,7.21397265851074,7.7685304392076695,7.17775613288079,7.913370485241491,7.591884944246679,7.239167,7.146528,41952.0332559775,7.00888429942073,7.83312385414544,9.2635028933256,7.73735437488097,30177.155110164702,7.643719,437.027507684822,7.36687960952124,78654.36,7.68651139582307,7.104611,6.927906498167161,7.6234481826528295,8.03226746286134,7.02790035333431,97451.0827124985,7.42840734136554,152399.215113318,7.6481102802584005,8.1325117457659
31,7.135694794489,6.82077662679791,7.28983296412392,7.98891218744034,7.945632000000001,7.0721928026442304,7.8832817141549505,7.194562673958349,7.37491615277681,8.094064999999999,6.38382504536201,7.508200777760281,6.91559036025026,7.20764167657231,7.08870749982023,232198.513652808,7.292739101659629,7.65694973965132,11776.6392333358,7.24836828281291,7.60523275670375,7.12414337256173,7.474840099186459,7.548371994176709,7.321002,7.3263940000000005,51566.010063122005,7.21397265851074,7.40315149266029,8.08407931799402,6.9623765396250406,25172.3282770189,7.7930600000000005,437.027507684822,8.00112490478574,64155.52,6.988843501755531,7.337349000000001,7.232965712659531,6.83722878225384,7.4259572538866605,7.379966719363541,78654.3623934317,7.2452073975045,152399.215113318,7.275231877038139,7.29562480743783
32,6.60281662023434,7.116451453875389,7.15710543368114,8.48645786616313,7.491581,6.64137927120118,7.7485065979462,7.793060088409951,7.67529457259655,7.532029,6.65947135986141,7.3125447449605705,7.194562673958349,8.2398774966696,7.775155347136099,232198.513652808,7.39304269008033,7.70638557662177,3426.57091133942,7.24219571612014,7.263463778167489,7.27817911622987,7.3641596150693704,7.799897580909491,7.498726,7.788641,64155.5161261962,7.382549348218171,7.440750079338441,8.67106113694256,7.39038661594136,78654.3623934317,7.790856,171.344233089828,7.18788234817745,97451.08,7.505767410428589,7.323706,7.309710348918821,7.28983296412392,8.0058362390367,7.96456184218928,51566.010063122005,7.62122219361075,152399.215113318,7.12414337256173,7.181142753000589
33,7.0721928026442304,8.13505107746986,7.58517471113044,7.76413397085979,7.587433,6.445315803776389,7.306996496743981,7.04615720110821,7.1124231060894205,7.887826,6.65947135986141,8.77697317035489,7.194562673958349,7.704208980544831,8.029714175854139,232198.513652808,8.04200354012657,7.16760522315578,8308.73480684338,6.82077662679791,7.1978832607887195,7.71533956728348,7.32639441605649,8.34002120634208,7.041745,7.5598,51566.010063122005,7.43831878054716,7.911152524249361,8.0058362390367,7.00400746260499,78654.3623934317,7.648110000000001,221.16694420524502,7.469901546386759,41952.03,7.936199937905211,7.385153999999999,7.46019777248706,6.86070974593071,7.55517400100438,7.775155347136099,152399.215113318,8.77179808332316,97451.0827124985,7.30417857836342,7.05931945677349
34,6.71724593212351,7.36140813233047,7.340062141682861,7.67985098480924,7.013895,6.58072016243914,6.9337140065162,6.97324919964729,8.09406498208243,7.8043059999999995,6.38382504536201,7.52500298747488,7.33465023066858,7.00400746260499,6.812206295818349,232198.513652808,7.92717768820037,7.55980018701753,10181.4883221663,7.52965610198923,7.342759885476349,8.037060969239969,7.85365330848448,7.108534689985889,6.988844,7.1945630000000005,41952.0332559775,8.25385791729101,6.9623765396250406,9.05390698642645,6.951388872910861,97451.0827124985,6.868114,470.136339529948,7.21075971840919,51566.01,7.150083864078179,7.43089,7.708553355063911,7.32639441605649,8.16671407734681,7.38515358865666,78654.3623934317,7.77732321934277,152399.215113318,7.539207627794,7.469901546386759
35,7.116451453875389,7.28390717470034,7.08044030161366,8.13505107746986,8.285557,6.97324919964729,7.7976024805531,7.730660783504981,7.7485065979462,7.943300999999999,7.223531665527901,8.09406498208243,7.7862852632398,7.472415604443901,7.63251781962229,232198.513652808,6.98373842478621,7.60742370694896,8308.73480684338,6.86811360547804,7.486840287576981,7.100600349382759,7.8177281471467195,7.46019777248706,7.482185,7.3981460000000006,41952.0332559775,7.16061740593304,8.63138643526123,8.02733916251626,7.41829081385054,78654.3623934317,8.318649,437.027507684822,8.3215631786441,97451.08,7.00400746260499,7.213972999999999,7.2603795736324095,7.2664966135016,7.36948985063174,8.02251877320341,64155.5161261962,6.9395236156381,152399.215113318,7.36140813233047,7.96456184218928
36,7.510621034812191,7.97423611331501,7.650270235576321,6.845506525786719,6.962377,6.6755327246578595,7.21397265851074,8.02251877320341,8.27086342163915,7.573684,6.72969257376047,7.6234481826528295,7.272310185537031,7.60742370694896,7.60523275670375,232198.513652808,7.543783591569179,7.2664966135016,7236.07734143862,7.194562673958349,7.639186630372209,7.557550873230901,7.73281736272239,8.05918964072588,7.292739,6.704153,51566.010063122005,7.135694794489,7.69974766720285,7.62798969466748,7.58517471113044,78654.3623934317,7.465012,470.136339529948,7.8198473882677995,97451.08,7.824272271071269,7.663647999999999,7.713065929030349,7.71962151096174,7.54605475886812,7.9766229028754605,64155.5161261962,9.359751021287071,152399.215113318,6.978609222424951,7.575982112816911
